"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"918","2017-P","1041",541.835094715685,"Mahr, Helmut","Doberlug Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","858.9 Karkos 2016","714.3 Tittmann 2015",271.606756404366,481.333595447512,3.89195816925326,"Champion",10,245.772064282277,"light"
"919","2020-P","981",496.965143714177,"Pross, Heike","Rieth","Thuringia","Germany","Europameisterschaft im Kurbiswiegen","2020 Weishaeupl","unknown",295.139916960214,498.986128735059,0,"Early Giant",10,225.419413467601,"light"
"920","2020-P","839",617.980436791007,"Haendel, Matthias","Gross Schoenebeck","Other","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,314.783583795655,647.758990947435,NA,"Prizewinner",10,280.310982284907,"light"
"921","2016-P","677",950.020277097082,"Meier,Wolfgang","Beelitz OT Elzholz","Brandenburg","Germany","Saechsische Meisterschaft im Kurbiswiegen","706 Wagler 15","open",350.761170138346,911.642243281985,3.06366543233536,"Spirit",10,430.92159752902,"medium"
"922","2016-P","446",1102.47046675736,"Steinle, Team","Neckartailfingen","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg",NA,NA,360.35318140948,1141.38146607793,0,"Cinderella",10,500.071783957405,"medium"
"923","2017-P","1386",252.695264892903,"Daho, Mehdi",NA,"Other","France","Le Potager Extraordinaire",NA,NA,0,0,0,"Blue Hubbard",10,114.620550593302,"light"
"924","2017-P","1417",252.626954176225,"Rohrdiek, Christine","Alfter- Gielsdorf","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","858 Karkos","open",226.11279024342,235.695385482663,0,"Spirit",10,114.589565398702,"light"
"925","2013-P","834",515.268581906926,"Engel, Mario","Mellingen","Other","Germany","Legoland","unknown","unknown",279.110474489454,525.400318887155,7.98459184777183,"Blue Hubbard",10,233.721706604326,"light"
"926","2021-P","1233",168.442796624321,"Schoys, Zita","Bad Voeslau","Lower Austria","Austria","Austrian Weigh-off","Dorner 20",NA,184.539117070083,146.257007846757,21.0775876110863,"Champion",10,76.4043050064191,"light"
"927","2020-P","1324",87.6097231697113,"Zeller, Christoph","Doerfles","Lower Austria","Austria","Retzer Land Weigh-off","Jaglarz",NA,0,0,0,"Prizewinner",10,39.7390695519957,"light"
"928","2014-P","1242",463.554974762309,"Jany, Sebastian","Mellingen","Other","Germany","Early Weigh-off Ludwigsburg","670 Daigle 03",NA,283.888331521246,489.060662958888,0,"Atlantic Giant",10,210.264828112385,"light"
"929","2015-P","1599",224.911351844575,"Zobel, Heidrun","Mellingen","Other","Germany","Europameisterschaft im Kurbiswiegen","759 Young 14","open",222.17123456372,252.252745320887,0,"Casper",10,102.017989905885,"light"
"930","2014-P","DMG",704.22669408171,"Karkos, Udo","Kirchheim","Other","Germany","Tharinger Meisterschaft","1074 THE","self",313.124972168288,793.998001918547,0,"Connecticut Field",10,319.431594621911,"light"
"931","2013-P","374",927.697692602701,"Leo, Uwe",NA,"Other","Germany","Schweizer Meisterschaft im Kurbiswagen","1560 Meier","1331 Preis ,self",344.750828185903,1023.43191693498,0,"Atlantic Giant",10,420.796251783044,"light"
"932","2018-P","520",1065.80220935647,"Hoefler, Norbert","Pruggern","Styria","Austria","Austrian Weigh-off","2048 Willemijns","918 Schieder",364.388622611573,949.111563816572,0,"Champion",10,483.43935574642,"medium"
"933","2015-P","1755",76.7473526132817,"Joebstl, Horst",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Champion",10,34.8119851665637,"light"
"934","2016-P","522",1041.4827770902,"Johannes, Mayer","Kollmarsreute","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg","2323.7 Meier 14","1916 Barron",336.824397491531,1080.9108905004,NA,"Connecticut Field",10,472.408255825899,"medium"
"935","2021-P","901",503.552711109833,"Grottschreiber, Viola","Nuthetal","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,274.77411180042,498.213135435679,0,"Prizewinner",10,228.407481337731,"light"
"936","2015-P","963",679.723767187522,"Sebastian Lueders","Knopp-Labach","Rhineland-Palatinate","Germany","Gartenbauschule Langenlois","620 Karkos","1676 Daletas",306.03982616942,708.004229918795,NA,"Champion",10,308.317263006123,"light"
"937","2015-P","1414",382.604937372141,"Goetz, Florian","Beelitz OT Elzholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,272.542985838579,426.546869397261,0,"Rouge Vif d’Etampes",10,173.546538752504,"light"
"938","2013-P","EXH",520.281939021195,"Melka, Friedrich","Waidhofen/Thaya","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Big Moose",10,235.995725284502,"light"
"939","2021-P","487",1025.11593701814,"Jaglarz, Mario","Riederberg","Lower Austria","Austria","Europameisterschaft im Kurbiswiegen","1911 Urena 2017","2226.7 Boonen 2018",336.757702729271,1000.59775091636,1.98881187238643,"Wolf",10,464.984388103932,"medium"
"940","2019-P","652",829.960786745466,"Weishaeupl, Mario","Bonn","North Rhine-Westphalia","Germany","Europameisterschaft im Kurbiswiegen","2260 Wallace","self",349.755623989837,942.087242541726,0,"Atlantic Giant",10,376.46357318145,"light"
"941","2018-P","1083",528.733080994778,"Zwillinge, Schodl","Gr. Gerungs","Lower Austria","Austria","Austrian Weigh-off","Mathias",NA,0,0,0,"Howden",10,239.829095674583,"light"
"942","2015-P","DMG",939.586651607642,"Brockelt, Frank","Zossen","Other","Germany","Tharinger Meisterschaft","2102 Meier","1209 Shenoha",335.264281607781,876.007230154149,8.04021741304673,"Big Max",10,426.188988476013,"light"
"943","2013-P","1210",294.529017266218,"Ressel, Patrick","Holzkirchen","Other","Germany","Legoland","unknown","unknown",226.763963436453,281.149765644316,6.9252895571538,"Howden",10,133.596005999818,"light"
"944","2015-P","1519",264.035541577843,"Borchers, Matthias","Klaeden","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,234.332988282956,280.005893639591,0,"Prizewinner",10,119.764409375377,"light"
"945","2021-P","1219",184.926415183318,"Asam, Michael","Goerlitz","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,208.552962248157,193.50286958849,0,"Big Max",10,83.8811425158315,"light"
"946","2020-P","EXH",189.58298921153,"Buechele, Franz","Tulln","Lower Austria","Austria","Austrian Weigh-off","Kurzreiter",NA,226.907239187224,251.97162773926,0,"Prizewinner",10,85.9933272424363,"light"
"947","2013-P","EXH",315.309216231467,"Weishaeupl, Mario","Schlangen","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1811 Graham 12","open",237.062526678254,317.814593030012,2.06304653015603,"Prizewinner",10,143.021738008864,"light"
"948","2016-P","832",756.597302474639,"Aininger, Gerald","Riederberg","Lower Austria","Austria","Austrian Weigh-off","1159 Puchner",NA,340.539699294667,763.885051602764,0,"Atlantic Giant",10,343.186483624076,"light"
"949","2017-P","1327",295.63139606162,"Offermann, Johannes","Hohenwarthe","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,236.045039692951,331.362003208554,0,"Rouge Vif d’Etampes",10,134.096036202382,"light"
"950","2020-P","685",744.368005775285,"Goell, Johannes","Laupheim","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,320.616583524996,763.910821115247,0,"Big Max",10,337.639372475623,"light"
"951","2019-P","847",684.747225240289,"Benedikt, Gottfried","Baerndorf","Lower Austria","Austria","Austrian Weigh-off","664.9 Jaglarz 14","551.2 Jaglarz 15",300.86462011164,761.799999572926,0,"Jack O'Lantern",10,310.595863391193,"light"
"952","2017-P","1492",146.132261531516,"Gottschling, Falk","Schoenau Berzdorf","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1678.8 THE 15","open",162.412761553679,114.156073196794,18.3023832097906,"Wolf",10,66.2844247726034,"light"
"953","2021-P","530",875.096858179076,"Offermann, Johannes","Birlenbach","Rhineland-Palatinate","Germany","Offene Rheinland-Pfalzische Kurbiswiegemeisterschaft","1603 Wuersching","2060 Paton",354.439598354556,NA,0,"Big Moose",10,396.936934095163,"light"
"954","2019-P","182",1406.77954406222,"Gaebel, Markus","Einhausen","Hesse","Germany","Deutsche Meisterschaft im Kurbiswiegen","2416 Haist","self",404.385379831845,1393.42975940936,2.00307434975862,"Connecticut Field",10,638.103946950269,"medium"
"955","2021-P","1241",168.590217981849,"Manig, Steffen","39291 Moeckern","Saxony-Anhalt","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,192.194047941763,152.826970126147,2.03319207157364,"Casper",10,76.4711741548227,"light"
"956","2013-P","1372",180.985346776676,"Rudorfer, Martin","Mellingen","Other","Germany","Tharinger Meisterschaft","unknown","open",198.67065600141,171.541707249254,0.963596316545583,"Prizewinner",10,82.0935054151259,"light"
"957","2015-P","EXH",677.069123628558,"Fackler, Nadja","Lindlar","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","956.8 Goell 2014","2102 Meier 2014",318.247374511096,652.844401375072,0,"Rouge Vif d’Etampes",10,307.113137924925,"light"
"958","2020-P","738",733.448369576951,"Nehm, Niklas","Sinntal","Hesse","Germany","Deutsche Meisterschaft im Kurbiswiegen","400 Ressel",NA,326.000596517213,760.483053909039,0,"Big Max",10,332.686312853148,"light"
"959","2020-P","250",1313.90481597795,"Rodler, Bernd","Ernstbrunn","Lower Austria","Austria","Early Weigh-off Ludwigsburg","1527 Melka","1411 Melka",418.663007126005,1519.0525234937,0,"Wolf",10,595.976713289069,"medium"
"960","2018-P","1510",252.321251352663,"Krahmann, Michael","Brandenburg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,213.143362106748,224.896946370721,11.7073128748915,"Atlantic Giant",10,114.450901043557,"light"
"961","2015-P","1173",588.738310144607,"Rodler, Bernd","TUlln","Lower Austria","Austria","Austrian Weigh-off","1395,5 Lueders 14","self",316.274050733989,683.19334149699,0,"Spirit",10,267.046987575113,"light"
"962","2020-P","553",867.979421188962,"Aininger, Gerald",NA,"Vienna","Austria","Leiserberge Weigh-off","1080 Melka","1594 Melka",344.313535106681,920.705431916351,0,"Early Giant",10,393.708521615943,"light"
"963","2013-P","963",455.830795597854,"Schieder, Christoph",NA,"Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Big Moose",10,206.761202236822,"light"
"964","2021-P","EXH",314.622632315415,"Joebstl, Horst",NA,"Lower Austria","Austria","Leiserberge Weigh-off","2116 Lancaster 19","2241 Van Geel 19",251.899910896202,315.132352580241,0,"Champion",10,142.710309037214,"light"
"965","2015-P","EXH",629.806701927164,"Karkos, Udo","Kirchheim","Other","Germany","Legoland","1421 Stelts","1495 Stelts",320.595523356849,693.010845344086,0,"Prizewinner",10,285.675281540546,"light"
"966","2019-P","1383",276.459478163857,"Blaimschain, Karl","Walpersbach","Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,0,0,0,"Casper",10,125.3998076193,"light"
"967","2019-P","544",890.483798987633,"Palubitzki, Heiko","Schwallungen","Other","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,322.806536450747,810.540552277121,10.7086739281055,"Wolf",10,403.916327350398,"light"
"968","2015-P","837",801.970125757968,"Langheim, Eberhard","Koeln","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","2102 Meier 2014","1634 Werner 2010",333.251775351713,867.269973159004,0,"Rouge Vif d’Etampes",10,363.767233282808,"light"
"969","2020-P","670",826.038746889478,"Langheim, Oliver","Unterwellenborn","Thuringia","Germany","Tharinger Meisterschaft","2016.6 Boonen","2020 Weishaeupl",354.488787223776,934.021287503825,0,"Rouge Vif d’Etampes",10,374.684567279092,"light"
"970","2019-P","EXH",669.223427924921,"Karl Forster, LGS Kremsmuenster","Doerfles","Lower Austria","Austria","Gartenbauschule Langenlois","2255 Zachowsky","2230 Wallace",303.992298469023,724.557253810664,0,"Prizewinner",10,303.554393119321,"light"
"971","2021-P","775",632.312134454554,"Lueders, Sebastian","29308 Winsen","Lower Saxony","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,308.696510698591,682.494402208282,0,"Rouge Vif d’Etampes",10,286.81172569151,"light"
"972","2018-P","896",715.195125509984,"Teichmann, Erik","Tulln","Lower Austria","Austria","Austrian Weigh-off",NA,NA,327.922347521063,883.33006256555,0,"Jack O'Lantern",10,324.406787370325,"light"
"973","2020-P","1206",212.630156738219,"Wuestenhagen, Frank","Gross Schirma","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1678.8 THE 15","open",199.328237986821,193.18041968233,9.34767851495843,"Blue Hubbard",10,96.4473380552023,"light"
"974","2017-P","1417",242.557546934584,"Furchert, Reinhard","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","858 Karkos","open",222.453132993303,245.585057236113,0,"Spirit",10,110.022162829152,"light"
"975","2014-P","EXH",1515.83560561239,"Goell, Johannes","Dietenhofen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1676.5 Daletas 2012","1874.5 Mathison 2013",424.167979929996,1343.81352180733,5.01280744916306,"Early Giant",10,687.570904020934,"medium"
"976","2015-P","412",1068.92715925735,"Pross, Heike","Doub Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1744.5 Fulk 2013","1209 Shenoha 2010",364.360301265098,1021.60243665818,0,"Big Max",10,484.85680802186,"medium"
"977","2013-P","1363",178.994444574048,"Goedel, Markus","Zossen","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,202.331202330823,156.375664015839,11.251133068763,"Big Moose",10,81.1904481032314,"light"
"978","2019-P","1058",426.326331350071,"Preis , Benny","Marpingen","Saarland","Germany","Offene Rheinland-Pfalzische Kurbiswiegemeisterschaft","1867 Biermann","self",262.406909982164,463.124806212961,NA,"Atlantic Giant",10,193.378213289742,"light"
"979","2021-P","1018",392.898038651416,"Nemak, Karsten","Ludwigsfelde","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1677.7 Langheim 2020",NA,265.615117983857,368.635617907356,2.97978471265277,"Rouge Vif d’Etampes",10,178.215407147973,"light"
"980","2019-P","1287",329.206103504871,"Jaglarz, Mario","Riederberg","Lower Austria","Austria","Gartenbauschule Langenlois","1080.9 Melka",NA,252.847864814885,325.634287782905,0,"Rouge Vif d’Etampes",10,149.325254900982,"light"
"981","2017-P","522",999.611263804591,"Philippe, Gentillau",NA,"Other","France","Le Potager Extraordinaire","1824 Shenoa",NA,376.355425652734,1058.27829109859,0,"Prizewinner",10,453.415672371652,"medium"
"982","2019-P","970",548.959449122415,"Aininger, Gerald","Tulln","Lower Austria","Austria","Austrian Weigh-off","1311.1 Mathias 17","sibb",293.663318768708,728.466048103295,0,"Wolf",10,249.003614446334,"light"
"983","2013-P","EXH",728.639805320869,"Aininger, Gerald",NA,"Lower Austria","Austria","Austrian Weigh-off","1140 Finders 11","934 Schieder 11",326.35771705034,802.832836269751,0,"Early Giant",10,330.505186575103,"light"
"984","2019-P","1462",205.399202234242,"Fabisch , Henri","Merzdorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","788.2 Langheim 2018","Self",209.802704658028,188.81940260019,6.94595035961765,"Rouge Vif d’Etampes",10,93.1674349398343,"light"
"985","2021-P","1247",159.288350339847,"Paul, Stephan","39291 Moeckern","Saxony-Anhalt","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,184.975353050861,155.784201432409,0,"Cinderella",10,72.2519214073519,"light"
"986","2020-P","535",920.324930006098,"Schoene, Lucas","Beelitz OT Elzholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,342.33041012989,899.542885587556,0.983380768097625,"Jack O'Lantern",10,417.452025651326,"light"
"987","2020-P","1161",265.518745229225,"Belusa, Fam","Neu Ploetzin","Other","Germany","Early Weigh-off Ludwigsburg","97.4 Ressel 16","907 Young 14",215.337564173303,250.918356444837,10.5899875510257,"Atlantic Giant",10,120.437178686014,"light"
"988","2021-P","1171",255.1818416734,"Hoeller, David","Bestensee","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,228.476706274814,253.991182964924,2.85260627399356,"Cinderella",10,115.748441928321,"light"
"989","2015-P","EXH",536.2188234579,"Hoeller, David","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","620.3 Karkos 2014","1634 Werner 2010",291.158812709343,546.925857503684,0,"Wolf",10,243.224568569916,"light"
"990","2018-P","1206",490.863004135491,"Puehringer, Beate","Berndorf","Lower Austria","Austria","Austrian Weigh-off","2269 Paton","1784 Stels",280.265042169514,538.892669547183,0,"Champion",10,222.651531771826,"light"
"991","2013-P","1363",180.695545711917,"Karkos, Udo","Sinntal","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,194.419470741184,170.818522225918,10.8780560559982,"Casper",10,81.9620539705598,"light"
"992","2013-P","1271",265.355588750941,"Karkos, Udo","Diedenhofen","Other","Germany","Legoland","934Schieder","open",231.238055112379,267.257106132791,0,"Early Giant",10,120.363172212717,"light"
"993","2015-P","403",1188.39304083649,"Wischer, Andreas","Eggendorf","Lower Austria","Austria","Austrian Weigh-off","1751 lovse 14",NA,392.014178267271,1158.53496156481,NA,"Early Giant",10,539.045576179105,"medium"
"994","2019-P","1198",424.001705185759,"Lehmann, Mike","Priessen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,263.1724803867,433.606468194378,0,"Autumn Gold",10,192.323781458619,"light"
"995","2013-P","51",1480.00356310278,"Welge, Heike","Priessen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1560 Meier 2012","1843 Geddes 2012",NA,1402.36528760628,3.92456509898062,"Autumn Gold",10,671.317776194918,"medium"
"996","2016-P","1427",285.473148301802,"Rohrdiek, Mike","Doberlug Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,227.366395037391,260.163562259429,3.8831885423455,"Cinderella",10,129.488336284511,"light"
"997","2019-P","1247",369.631050150574,"Peintinger, Christian","Dietenhofen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,252.039214582735,372.708391143771,0,"Jack O'Lantern",10,167.661687299899,"light"
"998","2021-P","963",456.455965793201,"Wuersching, Matthias",NA,"Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,262.466686770629,430.740683387915,5.92691690226528,"Big Max",10,207.04477443607,"light"
"999","2014-P","162",1575.57387059124,"Schiller, Jakob","Sinntal","Hesse","Germany","Legoland","2009 Wallace","sibbed",414.664912560056,1529.64046168902,2.00518651036455,"Howden",10,714.667703109221,"medium"
"1000","2020-P","865",623.53256465159,"Wuersching, Matthias","Michendorf","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1369.1 Grottrschreiber 2019","1286.4 Krengel 2019",301.937209419076,675.241876676497,0,"Spirit",10,282.829383065444,"light"
"1001","2014-P","918",634.373530504442,"Hoffmann, Steffen","Bad Hersfeld","Other","Germany","Early Weigh-off Ludwigsburg","821 Eckardt 11","self",313.494790186286,669.136925023627,0,"Rouge Vif d’Etampes",10,287.746758448571,"light"
"1002","2019-P","1044",487.044857061301,"Haase, Michael","Unterwellenborn","Thuringia","Germany","Tharinger Meisterschaft","1676 Daletas","2095 Willemijns 2016",290.530290861168,508.526015799484,0,"Champion",10,220.91965080415,"light"
"1003","2015-P","1373",418.290618015621,"Kurzreiter, Lukas","Riederberg","Lower Austria","Austria","Austrian Weigh-off","1395.5 Lueders 14",NA,0,0,0,"Champion",10,189.733278006942,"light"
"1004","2020-P","1234",199.967071328519,"Rohrdiek, Mike","Alfter","North Rhine-Westphalia","Germany","Kurbiswiegen Bad Lippspringe","unknown","unknown",198.620107385568,175.395005489075,9.02331243524798,"Dill's Atlantic",10,90.7034638180458,"light"
"1005","2017-P","143",1592.45868568716,"Jaglarz, Mario",NA,"Lower Austria","Austria","Austrian Weigh-off","2230 Wallace","2095 Willemijns",427.240446541288,1632.39112252891,0,"Jack O'Lantern",10,722.326520158208,"medium"
"1006","2019-P","970",532.351299783294,"Wagler, Joerg","Hessles","Thuringia","Germany","Tharinger Meisterschaft","1124.8 Melka 17","1395.5 Weishaeupl 18",276.06901383139,568.113534020128,0,"Early Giant",10,241.470290771304,"light"
"1007","2017-P","1386",240.369355932818,"Brault, Samuel",NA,"Other","France","Le Potager Extraordinaire",NA,NA,0,0,0,"Spirit",10,109.029616896279,"light"
"1008","2016-P","794",792.148843372461,"Bohnert, Peter","Beelitz OT Elsholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1563.1 Lueders 2015","1153 Lueders 2015",329.040648143493,849.37606070814,0,"Wolf",10,359.312378163002,"light"
"1009","2017-P","1444",212.799333942309,"Rochlitz, Andre","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,206.749018161244,194.089313896604,4.04238156212043,"Champion",10,96.5240754815599,"light"
"1010","2015-P","DMG",1037.24989853566,"Stoeckl, Luca","Einhausen","Other","Germany","Tharinger Meisterschaft","2102 Meier","1209 Shenoha",358.438764686709,961.321458388923,8.20974623361401,"Connecticut Field",10,470.488255976589,"medium"
"1011","2019-P","1620",105.039961485069,"BBW, Augsburg",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,164.654774509639,95.613767572617,0,"Early Giant",10,47.6452862099353,"light"
"1012","2018-P","1307",384.341576935138,"Luetjens, Alexander","Werder","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1348.1 Gattermann 2017","open",239.031254758288,372.605659212262,8.08832585055632,"Connecticut Field",10,174.334264565163,"light"
"1013","2020-P","94",1744.75872833465,"Poilane, Romaric",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant","1911 Urena","1938 Urena",419.441746389408,1503.85538584217,9.03998086812757,"Dill's Atlantic",10,791.408601102769,"medium"
"1014","2020-P","807",599.203060241496,"Steinebach, Raik","Trusetal","Thuringia","Germany","Deutsche Meisterschaft im Kurbiswiegen","2020 Weishaeupl","2016 Bonnen",296.624977031857,726.028734070442,0,"Big Max",10,271.793714501061,"light"
"1015","2021-P","1110",287.011918065291,"Berndorf, JZB","Riederberg","Lower Austria","Austria","Leiserberge Weigh-off","1225 Kurzreiter",NA,258.154032356675,419.323061343811,0,"Big Max",10,130.186309939071,"light"
"1016","2014-P","746",823.721747158268,"Robert, Martin","Ustersbach","Other","Germany","Legoland","unknown","open",332.499381564854,833.288168025834,NA,"Jack O'Lantern",10,373.633594737013,"light"
"1017","2021-P","1185",206.86297895699,"Engel, Peter",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,"open",205.872111729706,209.054706918105,0,"Autumn Gold",10,93.8313923510588,"light"
"1018","2013-P","1258",253.06392264821,"Skobowsky, Dieter","Kadelburg","Other","Germany","Wiegemeisterschaft Berlin/Brandenburg","907 Wagler 2011","738.5 Wagler 2011",232.340635177945,260.868869370262,0,"Howden",10,114.787770801847,"light"
"1019","2014-P","1267",444.409092448535,"Busch, Andreas","Waldkirchen","Other","Germany","Saechsische Meisterschaft im Kurbiswiegen","1472 THE 10","open",262.889005004649,402.58529072538,6.66674448863569,"Cinderella",10,201.580409061916,"light"
"1020","2021-P","1014",348.201540115606,"Kienast, Julia",NA,"Lower Austria","Austria","Austrian Weigh-off","888.5 Markl","self",260.290633134569,424.808874477094,0,"Spirit",10,157.941432984118,"light"
"1021","2014-P","1297",390.56946703841,"Mewes, Ralf","Nutethal","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","879.6 Andres 2012","1302.1 Bossdorf 2013",256.324395665567,380.866184799488,5.50228201931772,"Casper",10,177.159185692887,"light"
"1022","2016-P","1112",533.552706507955,"Richter, Torsten","Falkensee","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1478.5 Clementz 2012","1395.5 Lueders 2014",299.956266295512,563.503929351532,0,"Big Max",10,242.015239250356,"light"
"1023","2018-P","998",647.905801428404,"Schieder, Christoph","Riederberg","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Blue Hubbard",10,293.884888281513,"light"
"1024","2019-P","820",664.125652342328,"Schoene, Lucas","Leonberg","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen","1005. Bohnert","self",320.088214491223,662.569312215652,0,"Casper",10,301.242082897261,"light"
"1025","2013-P","758",581.538942474907,"Tom, Berthelot",NA,"Other","France","Le Potager Extraordinaire","1498 Werner","self",313.121161776367,705.431103963893,0,"Champion",10,263.781411995078,"light"
"1026","2013-P","479",819.162915494537,"Louineau, Andre",NA,"Other","France","Le Potager Extraordinaire","1694 Meier",NA,351.319370947086,968.450472109476,0,"Dill's Atlantic",10,371.565745164998,"light"
"1027","2016-P","476",1124.96979792969,"Goelke, Manfred","Adelzhausen","Bavaria","Germany","Wiegemeisterschaft Berlin/Brandenburg","1345.9 Bossdorf 2014","1861.8 Cutrupi 2015",381.855022183917,1099.11312047818,1.92476073152093,"Champion",10,510.277300582523,"medium"
"1028","2019-P","1300",276.30700719736,"Engel, Mario",NA,"Other","Germany","Offene Rheinland-Pfalzische Kurbiswiegemeisterschaft","1563 Andres","open",222.75227381279,263.152551980358,6.01957045567311,"Casper",10,125.330648008665,"light"
"1029","2021-P","677",767.467940823902,"Klemmt, Dagmar","Tapfheim","Bavaria","Germany","Deutsche Meisterschaft im Kurbiswiegen","1747.2  Heavy West Team 2017","1747.2 Heavy West Team 2017",313.033460698374,831.954241459764,0,"Autumn Gold",10,348.117318214195,"light"
"1030","2020-P","1261",161.984999291411,"Heavy East, Team","Doberlug Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,174.32749419063,143.94253100126,10.4440547389202,"Jack O'Lantern",10,73.4750997985896,"light"
"1031","2020-P","1132",339.52654092998,"Goell, Johannes","Golzow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","974.4 Wilke 2019","Open",244.132574940848,314.776271531403,4.78313535653486,"Early Giant",10,154.006522753511,"light"
"1032","2018-P","964",653.081525895541,"Gaede, Deborah","Weingarten","Rhineland-Palatinate","Germany","Early Weigh-off Ludwigsburg","2269 Paton","open",315.843493850307,NA,0,"Wolf",10,296.23255549401,"light"
"1033","2015-P","EXH",827.719043552759,"Palubitzki, Heiko","Weingarten","Rhineland-Palatinate","Germany","Gartenbauschule Langenlois",NA,"1985 Miller",342.797194632215,805.907463023022,0,"Champion",10,375.446736403183,"light"
"1034","2016-P","1156",523.312000574482,"Furchert, Reinhard","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof",NA,"open",294.818115033674,NA,0,"Casper",10,237.37013696458,"light"
"1035","2018-P","EXH",515.28522885208,"Siwek, Ryszard","Kirchheim","Other","Germany","Gartenbauschule Langenlois","1173 Olsen 17","open",277.892736607692,NA,0,"Dill's Atlantic",10,233.729257525473,"light"
"1036","2018-P","1273",416.676679389116,"Molter, Jan","Elsholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,339.071224854702,791.792798087515,NA,"Cinderella",10,189.001208357468,"light"
"1037","2014-P","753",755.573580119015,"Herve, Berthelot",NA,"Other","France","Le Potager Extraordinaire",NA,NA,329.355525659225,699.809811217234,0,"Big Max",10,342.722131353344,"light"
